[ 2013-01-30T11:39:46+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --START--
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run TokenBuild Behavior [ RunTime:0.000063s ]
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000037s ]
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000105s ]
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000477s ]
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000048s ]
[ 2013-01-30T11:39:56+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000079s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --START--
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run CheckRoute Behavior [ RunTime:0.000156s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000372s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000049s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000074s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000046s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000073s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined index: unit c63db93b06b43bc7bcfefc81fe69b7a1.php 第 220 行.
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ParseTemplate Behavior [ RunTime:0.016671s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016714s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ContentReplace Behavior [ RunTime:0.000149s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run TokenBuild Behavior [ RunTime:0.000059s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000035s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000083s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000407s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000115s ]
[ 2013-01-30T11:39:59+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000198s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000139s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000270s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000071s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000108s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.003000s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.003062s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000107s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000062s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000033s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000084s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000367s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000043s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000071s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000038s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.003662s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.090356s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.000656s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000712s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000037s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000008s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000229s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.090772s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000025s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.092121s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000046s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.095863s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.002273s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.092863s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000044s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000031s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000007s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000046s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.094804s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000013s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.094983s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000027s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.098681s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.020847s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.095672s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000197s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000030s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000008s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000071s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.116259s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000015s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.116732s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000040s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.120437s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.002701s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.117428s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000045s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000029s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000007s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000047s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.119791s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000014s ]
[ 2013-01-30T11:41:30+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.119966s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --START--
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run CheckRoute Behavior [ RunTime:0.000129s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000266s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000089s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000121s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --START--
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000054s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000085s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined index: unit c63db93b06b43bc7bcfefc81fe69b7a1.php 第 220 行.
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ParseTemplate Behavior [ RunTime:0.018491s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018572s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ContentReplace Behavior [ RunTime:0.000195s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run TokenBuild Behavior [ RunTime:0.000065s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000032s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000074s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000445s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --START--
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000048s ]
[ 2013-01-30T11:41:37+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000080s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | INFO: Tag[ route_check ] --START--
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | INFO: Run CheckRoute Behavior [ RunTime:0.000066s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000174s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000048s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000072s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SHOW COLUMNS FROM `hd_goods_list` [ RunTime:0.000480s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SELECT `id`,`inventory`,`attr` FROM `hd_goods_list` WHERE ( `gid` = '13' )  [ RunTime:0.000217s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.000641s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000401s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000362s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000336s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000372s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service,goods_list.id AS in_id,goods_list.inventory AS inventory,goods_list.attr AS attr_com,goods_list.number AS in_number,goods_list.series AS series,goods_list.price AS in_price FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid  JOIN hd_goods_list goods_list ON goods.id = goods_list.gid WHERE ( goods.id = '13' )  [ RunTime:0.003294s ]
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 173 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 174 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 175 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 176 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 177 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 178 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 179 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 180 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 181 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 182 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 183 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 184 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 185 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 186 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 187 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 188 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 189 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 190 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 191 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 192 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 193 common.php 第 146 行.
[ 2013-01-30T11:43:20+08:00 ] /thinkmao/Index.php/Good?gid=13 | NOTIC: [8] Undefined offset: 194 common.php 第 155 行.
